case_study_id	conversation_source	principle	rater	tag	rating_human_expert	rating_autoeval_gemini_pro_baseline	rating_autoeval_sleep_primary_c_high_var
SC87916	gemini_ultra	non_harmful	sleep_primary_a	overall	5	5	5
SC87916	gemini_ultra	overall_quality	sleep_primary_a	overall	4	1	1
SC87916	gemini_ultra	readable	sleep_primary_a	overall	5	5	5
SC87916	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	insights	5	5	4
SC87916	phllm_early_checkpoint	important_interpretations	sleep_primary_a	insights	5	5	4
SC87916	phllm_early_checkpoint	important_user_data	sleep_primary_a	insights	5	4	4
SC87916	phllm_early_checkpoint	no_assumptions	sleep_primary_a	insights	5	5	3
SC87916	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	insights	5	5	5
SC87916	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	insights	5	5	4
SC87916	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	insights	4	5	4
SC87916	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	insights	5	5	4
SC87916	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_a	insights	5	5	5
SC87916	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_a	insights	5	5	4
SC47817	gemini_ultra	no_assumptions	sleep_primary_a	recommendations	5	5	3
SC47817	gemini_ultra	no_hallucinations	sleep_primary_a	recommendations	5	5	5
SC47817	gemini_ultra	no_incorrect_domain_knowledge	sleep_primary_a	recommendations	4	5	4
SC47817	gemini_ultra	no_incorrect_important_interpretations	sleep_primary_a	recommendations	5	5	3
SC47817	gemini_ultra	no_incorrect_unimportant_interpretations	sleep_primary_a	recommendations	5	5	5
SC47817	gemini_ultra	no_incorrect_user_data	sleep_primary_a	recommendations	5	5	5
SC47817	gemini_ultra	no_unimportant_domain_knowledge	sleep_primary_a	recommendations	5	5	5
SC47817	gemini_ultra	no_unimportant_interpretations	sleep_primary_a	recommendations	5	5	3
SC47817	gemini_ultra	no_unimportant_user_data	sleep_primary_a	recommendations	5	5	5
SC47817	gemini_ultra	non_harmful	sleep_primary_a	overall	5	5	5
SC47817	gemini_ultra	overall_quality	sleep_primary_a	overall	4	1	1
SC47817	gemini_ultra	readable	sleep_primary_a	overall	5	5	5
SC47817	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	insights	4	5	4
SC47817	phllm_early_checkpoint	important_interpretations	sleep_primary_a	insights	5	5	3
SC47817	phllm_early_checkpoint	important_user_data	sleep_primary_a	insights	5	4	4
SC47817	phllm_early_checkpoint	no_assumptions	sleep_primary_a	insights	5	5	2
SC47817	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	insights	5	5	2
SC47817	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	insights	5	5	2
SC47817	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	insights	5	5	2
SC47817	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	insights	5	5	2
SC47817	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_a	insights	5	5	4
SC47817	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_a	insights	5	5	2
SC92149	gemini_ultra	no_assumptions	sleep_primary_a	recommendations	5	5	3
SC92149	gemini_ultra	no_hallucinations	sleep_primary_a	recommendations	5	5	5
SC92149	gemini_ultra	no_incorrect_domain_knowledge	sleep_primary_a	recommendations	5	5	4
SC92149	gemini_ultra	no_incorrect_important_interpretations	sleep_primary_a	recommendations	5	5	3
SC92149	gemini_ultra	no_incorrect_unimportant_interpretations	sleep_primary_a	recommendations	5	5	3
SC92149	gemini_ultra	no_incorrect_user_data	sleep_primary_a	recommendations	5	5	5
SC92149	gemini_ultra	no_unimportant_domain_knowledge	sleep_primary_a	recommendations	5	5	4
SC92149	gemini_ultra	no_unimportant_interpretations	sleep_primary_a	recommendations	5	5	3
SC92149	gemini_ultra	no_unimportant_user_data	sleep_primary_a	recommendations	5	5	4
SC92149	gemini_ultra	non_harmful	sleep_primary_a	overall	4	5	5
SC92149	gemini_ultra	overall_quality	sleep_primary_a	overall	4	1	1
SC92149	gemini_ultra	readable	sleep_primary_a	overall	5	5	5
SC92149	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	insights	5	5	4
SC92149	phllm_early_checkpoint	important_interpretations	sleep_primary_a	insights	5	5	4
SC92149	phllm_early_checkpoint	important_user_data	sleep_primary_a	insights	4	4	4
SC92149	phllm_early_checkpoint	no_assumptions	sleep_primary_a	insights	5	5	3
SC92149	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	insights	5	5	4
SC92149	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	insights	5	5	4
SC92149	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	insights	5	5	4
SC92149	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	insights	5	5	4
SC92149	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_a	insights	5	5	5
SC92149	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_a	insights	5	5	4
SC98547	gemini_ultra	no_assumptions	sleep_primary_a	recommendations	5	5	3
SC98547	gemini_ultra	no_hallucinations	sleep_primary_a	recommendations	5	5	5
SC98547	gemini_ultra	no_incorrect_domain_knowledge	sleep_primary_a	recommendations	5	5	5
SC98547	gemini_ultra	no_incorrect_important_interpretations	sleep_primary_a	recommendations	5	5	5
SC98547	gemini_ultra	no_incorrect_unimportant_interpretations	sleep_primary_a	recommendations	5	5	5
SC98547	gemini_ultra	no_incorrect_user_data	sleep_primary_a	recommendations	5	5	5
SC98547	gemini_ultra	no_unimportant_domain_knowledge	sleep_primary_a	recommendations	5	5	5
SC98547	gemini_ultra	no_unimportant_interpretations	sleep_primary_a	recommendations	5	5	5
SC98547	gemini_ultra	no_unimportant_user_data	sleep_primary_a	recommendations	5	5	5
SC98547	gemini_ultra	non_harmful	sleep_primary_a	overall	5	5	5
SC98547	gemini_ultra	overall_quality	sleep_primary_a	overall	3	1	1
SC98547	gemini_ultra	readable	sleep_primary_a	overall	5	5	5
SC98547	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	insights	5	5	4
SC98547	phllm_early_checkpoint	important_interpretations	sleep_primary_a	insights	4	5	4
SC98547	phllm_early_checkpoint	important_user_data	sleep_primary_a	insights	5	5	4
SC98547	phllm_early_checkpoint	no_assumptions	sleep_primary_a	insights	5	5	3
SC98547	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	insights	5	5	4
SC98547	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	insights	5	5	4
SC98547	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	insights	4	5	4
SC98547	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	insights	5	5	4
SC98547	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_a	insights	5	5	4
SC98547	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_a	insights	5	5	4
SC64677	gemini_ultra	no_assumptions	sleep_primary_a	recommendations	5	5	3
SC64677	gemini_ultra	no_hallucinations	sleep_primary_a	recommendations	5	5	5
SC64677	gemini_ultra	no_incorrect_domain_knowledge	sleep_primary_a	recommendations	5	5	4
SC64677	gemini_ultra	no_incorrect_important_interpretations	sleep_primary_a	recommendations	4	5	2
SC64677	gemini_ultra	no_incorrect_unimportant_interpretations	sleep_primary_a	recommendations	5	5	5
SC64677	gemini_ultra	no_incorrect_user_data	sleep_primary_a	recommendations	5	5	5
SC64677	gemini_ultra	no_unimportant_domain_knowledge	sleep_primary_a	recommendations	3	5	5
SC64677	gemini_ultra	no_unimportant_interpretations	sleep_primary_a	recommendations	2	5	2
SC64677	gemini_ultra	no_unimportant_user_data	sleep_primary_a	recommendations	5	5	5
SC64677	gemini_ultra	non_harmful	sleep_primary_a	overall	5	5	5
SC64677	gemini_ultra	overall_quality	sleep_primary_a	overall	2	1	1
SC64677	gemini_ultra	readable	sleep_primary_a	overall	3	5	5
SC64677	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	insights	5	5	4
SC64677	phllm_early_checkpoint	important_interpretations	sleep_primary_a	insights	5	5	4
SC64677	phllm_early_checkpoint	important_user_data	sleep_primary_a	insights	5	4	5
SC64677	phllm_early_checkpoint	no_assumptions	sleep_primary_a	insights	5	5	5
SC64677	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	insights	5	5	5
SC64677	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	insights	4	5	4
SC64677	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	insights	5	5	4
SC64677	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	insights	5	5	5
SC64677	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_a	insights	5	5	5
SC64677	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_a	insights	5	5	4
SC87916	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_a	insights	5	5	4
SC87916	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_a	insights	5	5	4
SC87916	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	etiology	4	5	3
SC87916	phllm_early_checkpoint	important_interpretations	sleep_primary_a	etiology	4	5	3
SC87916	phllm_early_checkpoint	important_user_data	sleep_primary_a	etiology	4	4	3
SC87916	phllm_early_checkpoint	no_assumptions	sleep_primary_a	etiology	5	5	3
SC87916	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	etiology	5	5	4
SC87916	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	etiology	5	5	4
SC87916	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	etiology	4	5	3
SC87916	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	etiology	5	5	3
SC87916	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_a	etiology	5	5	5
SC87916	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_a	etiology	4	5	4
SC87916	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_a	etiology	4	5	4
SC87916	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_a	etiology	5	5	4
SC87916	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	recommendations	3	5	2
SC87916	phllm_early_checkpoint	important_interpretations	sleep_primary_a	recommendations	4	5	3
SC87916	phllm_early_checkpoint	important_user_data	sleep_primary_a	recommendations	1	4	2
SC87916	phllm_early_checkpoint	no_assumptions	sleep_primary_a	recommendations	5	5	3
SC87916	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	recommendations	5	5	4
SC87916	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	recommendations	5	5	4
SC87916	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	recommendations	4	5	3
SC87916	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	recommendations	5	5	4
SC47817	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_a	insights	5	5	2
SC47817	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_a	insights	5	5	2
SC47817	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	etiology	2	5	4
SC47817	phllm_early_checkpoint	important_interpretations	sleep_primary_a	etiology	2	5	3
SC47817	phllm_early_checkpoint	important_user_data	sleep_primary_a	etiology	2	4	2
SC47817	phllm_early_checkpoint	no_assumptions	sleep_primary_a	etiology	5	5	3
SC47817	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	etiology	5	5	2
SC47817	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	etiology	5	5	4
SC47817	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	etiology	5	5	2
SC47817	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	etiology	5	5	5
SC47817	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_a	etiology	5	5	5
SC47817	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_a	etiology	5	5	4
SC47817	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_a	etiology	5	5	4
SC47817	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_a	etiology	5	5	5
SC47817	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	recommendations	3	5	2
SC47817	phllm_early_checkpoint	important_interpretations	sleep_primary_a	recommendations	2	5	3
SC47817	phllm_early_checkpoint	important_user_data	sleep_primary_a	recommendations	2	4	2
SC47817	phllm_early_checkpoint	no_assumptions	sleep_primary_a	recommendations	5	5	2
SC47817	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	recommendations	5	5	2
SC47817	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	recommendations	5	5	2
SC47817	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	recommendations	5	5	2
SC47817	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	recommendations	5	5	2
SC92149	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_a	insights	5	5	4
SC92149	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_a	insights	5	5	4
SC92149	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	etiology	5	5	4
SC92149	phllm_early_checkpoint	important_interpretations	sleep_primary_a	etiology	4	5	3
SC92149	phllm_early_checkpoint	important_user_data	sleep_primary_a	etiology	4	4	2
SC92149	phllm_early_checkpoint	no_assumptions	sleep_primary_a	etiology	5	5	3
SC92149	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	etiology	5	5	5
SC92149	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	etiology	5	5	4
SC92149	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	etiology	5	5	3
SC92149	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	etiology	5	5	5
SC92149	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_a	etiology	5	5	5
SC92149	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_a	etiology	5	5	5
SC92149	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_a	etiology	5	5	4
SC92149	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_a	etiology	5	5	5
SC92149	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	recommendations	4	5	3
SC92149	phllm_early_checkpoint	important_interpretations	sleep_primary_a	recommendations	4	5	3
SC92149	phllm_early_checkpoint	important_user_data	sleep_primary_a	recommendations	3	4	2
SC92149	phllm_early_checkpoint	no_assumptions	sleep_primary_a	recommendations	5	5	3
SC92149	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	recommendations	5	5	4
SC92149	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	recommendations	5	5	3
SC92149	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	recommendations	5	5	3
SC92149	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	recommendations	5	5	3
SC98547	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_a	insights	5	5	4
SC98547	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_a	insights	5	5	4
SC98547	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	etiology	5	5	2
SC98547	phllm_early_checkpoint	important_interpretations	sleep_primary_a	etiology	5	5	2
SC98547	phllm_early_checkpoint	important_user_data	sleep_primary_a	etiology	5	4	2
SC98547	phllm_early_checkpoint	no_assumptions	sleep_primary_a	etiology	5	5	2
SC98547	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	etiology	5	5	2
SC98547	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	etiology	4	5	2
SC98547	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	etiology	3	5	2
SC98547	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	etiology	5	5	2
SC98547	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_a	etiology	5	5	5
SC98547	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_a	etiology	5	5	2
SC98547	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_a	etiology	5	5	2
SC98547	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_a	etiology	5	5	2
SC98547	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	recommendations	3	5	2
SC98547	phllm_early_checkpoint	important_interpretations	sleep_primary_a	recommendations	3	5	2
SC98547	phllm_early_checkpoint	important_user_data	sleep_primary_a	recommendations	2	4	2
SC98547	phllm_early_checkpoint	no_assumptions	sleep_primary_a	recommendations	5	5	2
SC98547	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	recommendations	5	5	2
SC98547	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	recommendations	5	5	4
SC98547	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	recommendations	5	5	2
SC98547	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	recommendations	5	5	4
SC64677	phllm_early_checkpoint	no_unimportant_interpretations	sleep_primary_a	insights	5	5	5
SC64677	phllm_early_checkpoint	no_unimportant_user_data	sleep_primary_a	insights	5	5	5
SC64677	phllm_early_checkpoint	important_domain_knowledge	sleep_primary_a	etiology	5	5	4
SC64677	phllm_early_checkpoint	important_interpretations	sleep_primary_a	etiology	5	5	3
SC64677	phllm_early_checkpoint	important_user_data	sleep_primary_a	etiology	4	4	2
SC64677	phllm_early_checkpoint	no_assumptions	sleep_primary_a	etiology	5	5	5
SC64677	phllm_early_checkpoint	no_hallucinations	sleep_primary_a	etiology	5	5	5
SC64677	phllm_early_checkpoint	no_incorrect_domain_knowledge	sleep_primary_a	etiology	4	5	4
SC64677	phllm_early_checkpoint	no_incorrect_important_interpretations	sleep_primary_a	etiology	4	5	2
SC64677	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	sleep_primary_a	etiology	5	5	5
SC64677	phllm_early_checkpoint	no_incorrect_user_data	sleep_primary_a	etiology	5	5	5
SC64677	phllm_early_checkpoint	no_unimportant_domain_knowledge	sleep_primary_a	etiology	5	5	5
