case_study_id	rater	rater_type	tag	principle	conversation_source	rating	answer_time_min
FC41653	fitness_primary_c	primary	overall	overall_quality	phllm_early_checkpoint	3	97.23333333
FC41653	fitness_primary_c	primary	assessment	important_domain_knowledge	phllm_early_checkpoint	4	97.23333333
FC41653	fitness_primary_c	primary	assessment	important_interpretations	phllm_early_checkpoint	4	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	no_unimportant_user_data	phllm_early_checkpoint	3	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	no_unimportant_interpretations	phllm_early_checkpoint	3	97.23333333
FC41653	fitness_primary_c	primary	training_load	important_user_data	phllm_early_checkpoint	4	97.23333333
FC41653	fitness_primary_c	primary	sleep	no_incorrect_user_data	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	no_incorrect_user_data	phllm_early_checkpoint	3	97.23333333
FC41653	fitness_primary_c	primary	overall	non_harmful	phllm_early_checkpoint	4	97.23333333
FC41653	fitness_primary_c	primary	sleep	no_unimportant_user_data	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	assessment	no_assumptions	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	assessment	no_unimportant_user_data	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	no_incorrect_important_interpretations	phllm_early_checkpoint	4	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	important_domain_knowledge	phllm_early_checkpoint	1	97.23333333
FC41653	fitness_primary_c	primary	sleep	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	assessment	no_hallucinations	phllm_early_checkpoint	4	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	important_user_data	phllm_early_checkpoint	2	97.23333333
FC41653	fitness_primary_c	primary	assessment	important_user_data	phllm_early_checkpoint	4	97.23333333
FC41653	fitness_primary_c	primary	training_load	no_assumptions	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	assessment	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	no_assumptions	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	training_load	no_incorrect_important_interpretations	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	training_load	no_unimportant_interpretations	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	assessment	no_incorrect_important_interpretations	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	training_load	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	sleep	important_user_data	phllm_early_checkpoint	3	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	training_load	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	sleep	important_interpretations	phllm_early_checkpoint	3	97.23333333
FC41653	fitness_primary_c	primary	sleep	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	sleep	no_assumptions	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	training_load	no_unimportant_user_data	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	no_hallucinations	phllm_early_checkpoint	4	97.23333333
FC41653	fitness_primary_c	primary	training_load	important_interpretations	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	assessment	no_unimportant_interpretations	phllm_early_checkpoint	4	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	important_interpretations	phllm_early_checkpoint	3	97.23333333
FC41653	fitness_primary_c	primary	training_load	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	97.23333333
FC41653	fitness_primary_c	primary	health_metrics	no_unimportant_domain_knowledge	phllm_early_checkpoint	4	97.23333333
FC94632	fitness_primary_c	primary	sleep	no_incorrect_important_interpretations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	sleep	no_hallucinations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	no_incorrect_domain_knowledge	human_expert	5	143.0
FC94632	fitness_primary_c	primary	overall	non_harmful	human_expert	5	143.0
FC94632	fitness_primary_c	primary	sleep	no_unimportant_domain_knowledge	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	no_assumptions	human_expert	5	143.0
FC94632	fitness_primary_c	primary	sleep	important_user_data	human_expert	4	143.0
FC94632	fitness_primary_c	primary	overall	overall_quality	human_expert	4	143.0
FC94632	fitness_primary_c	primary	health_metrics	no_incorrect_important_interpretations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	important_user_data	human_expert	5	143.0
FC94632	fitness_primary_c	primary	health_metrics	no_hallucinations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	no_unimportant_domain_knowledge	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	no_hallucinations	human_expert	4	143.0
FC94632	fitness_primary_c	primary	training_load	no_incorrect_user_data	human_expert	4	143.0
FC94632	fitness_primary_c	primary	sleep	important_interpretations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	no_unimportant_user_data	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	important_interpretations	human_expert	4	143.0
FC94632	fitness_primary_c	primary	sleep	important_domain_knowledge	human_expert	4	143.0
FC94632	fitness_primary_c	primary	sleep	no_assumptions	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	important_domain_knowledge	human_expert	4	143.0
FC94632	fitness_primary_c	primary	health_metrics	no_unimportant_interpretations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	health_metrics	important_user_data	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	no_unimportant_interpretations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	health_metrics	no_incorrect_user_data	human_expert	5	143.0
FC94632	fitness_primary_c	primary	sleep	no_unimportant_user_data	human_expert	5	143.0
FC94632	fitness_primary_c	primary	health_metrics	no_incorrect_domain_knowledge	human_expert	5	143.0
FC94632	fitness_primary_c	primary	health_metrics	no_incorrect_unimportant_interpretations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	sleep	no_incorrect_user_data	human_expert	5	143.0
FC94632	fitness_primary_c	primary	health_metrics	important_domain_knowledge	human_expert	5	143.0
FC94632	fitness_primary_c	primary	health_metrics	no_unimportant_domain_knowledge	human_expert	5	143.0
FC94632	fitness_primary_c	primary	overall	readable	human_expert	5	143.0
FC94632	fitness_primary_c	primary	sleep	no_unimportant_interpretations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	health_metrics	no_unimportant_user_data	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	no_incorrect_important_interpretations	human_expert	4	143.0
FC94632	fitness_primary_c	primary	sleep	no_incorrect_domain_knowledge	human_expert	5	143.0
FC94632	fitness_primary_c	primary	sleep	no_incorrect_unimportant_interpretations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	health_metrics	no_assumptions	human_expert	5	143.0
FC94632	fitness_primary_c	primary	health_metrics	important_interpretations	human_expert	5	143.0
FC94632	fitness_primary_c	primary	training_load	no_incorrect_unimportant_interpretations	human_expert	5	143.0
FC22760	fitness_primary_c	primary	health_metrics	important_interpretations	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	sleep	no_assumptions	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	sleep	no_unimportant_user_data	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	sleep	no_incorrect_domain_knowledge	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	overall	non_harmful	human_expert	4	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	no_incorrect_domain_knowledge	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	training_load	no_hallucinations	human_expert	3	26.73333333
FC22760	fitness_primary_c	primary	training_load	important_domain_knowledge	human_expert	4	26.73333333
FC22760	fitness_primary_c	primary	sleep	important_interpretations	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	sleep	important_domain_knowledge	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	training_load	important_interpretations	human_expert	4	26.73333333
FC22760	fitness_primary_c	primary	sleep	no_hallucinations	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	no_unimportant_user_data	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	overall	overall_quality	human_expert	3	26.73333333
FC22760	fitness_primary_c	primary	sleep	no_incorrect_unimportant_interpretations	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	training_load	no_assumptions	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	training_load	no_unimportant_domain_knowledge	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	no_incorrect_unimportant_interpretations	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	training_load	no_unimportant_user_data	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	sleep	no_unimportant_domain_knowledge	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	important_user_data	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	training_load	no_incorrect_user_data	human_expert	3	26.73333333
FC22760	fitness_primary_c	primary	training_load	important_user_data	human_expert	4	26.73333333
FC22760	fitness_primary_c	primary	sleep	no_incorrect_user_data	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	no_unimportant_interpretations	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	no_assumptions	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	sleep	no_unimportant_interpretations	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	training_load	no_incorrect_domain_knowledge	human_expert	4	26.73333333
FC22760	fitness_primary_c	primary	sleep	no_incorrect_important_interpretations	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	no_unimportant_domain_knowledge	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	no_incorrect_important_interpretations	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	no_incorrect_user_data	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	sleep	important_user_data	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	training_load	no_unimportant_interpretations	human_expert	4	26.73333333
FC22760	fitness_primary_c	primary	training_load	no_incorrect_important_interpretations	human_expert	3	26.73333333
FC22760	fitness_primary_c	primary	overall	readable	human_expert	3	26.73333333
FC22760	fitness_primary_c	primary	training_load	no_incorrect_unimportant_interpretations	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	important_domain_knowledge	human_expert	5	26.73333333
FC22760	fitness_primary_c	primary	health_metrics	no_hallucinations	human_expert	5	26.73333333
FC83529	fitness_primary_c	primary	sleep	no_unimportant_user_data	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	assessment	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	health_metrics	important_interpretations	phllm_early_checkpoint	4	17.53333333
FC83529	fitness_primary_c	primary	overall	non_harmful	phllm_early_checkpoint	4	17.53333333
FC83529	fitness_primary_c	primary	sleep	no_hallucinations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	health_metrics	no_hallucinations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	training_load	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	assessment	no_assumptions	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	assessment	no_hallucinations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	overall	overall_quality	phllm_early_checkpoint	3	17.53333333
FC83529	fitness_primary_c	primary	sleep	important_interpretations	phllm_early_checkpoint	4	17.53333333
FC83529	fitness_primary_c	primary	sleep	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	health_metrics	no_assumptions	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	assessment	no_incorrect_user_data	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	health_metrics	no_incorrect_user_data	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	training_load	no_hallucinations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	assessment	important_domain_knowledge	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	training_load	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	training_load	important_interpretations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	overall	readable	phllm_early_checkpoint	4	17.53333333
FC83529	fitness_primary_c	primary	assessment	important_user_data	phllm_early_checkpoint	4	17.53333333
FC83529	fitness_primary_c	primary	sleep	no_incorrect_important_interpretations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	sleep	important_user_data	phllm_early_checkpoint	4	17.53333333
FC83529	fitness_primary_c	primary	sleep	important_domain_knowledge	phllm_early_checkpoint	4	17.53333333
FC83529	fitness_primary_c	primary	sleep	no_assumptions	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	assessment	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	health_metrics	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	assessment	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	assessment	no_unimportant_user_data	phllm_early_checkpoint	4	17.53333333
FC83529	fitness_primary_c	primary	sleep	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	training_load	no_incorrect_user_data	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	assessment	no_incorrect_important_interpretations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	health_metrics	important_user_data	phllm_early_checkpoint	4	17.53333333
FC83529	fitness_primary_c	primary	training_load	important_user_data	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	sleep	no_incorrect_user_data	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	health_metrics	no_unimportant_user_data	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	training_load	no_assumptions	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	sleep	no_unimportant_interpretations	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	training_load	important_domain_knowledge	phllm_early_checkpoint	5	17.53333333
FC83529	fitness_primary_c	primary	health_metrics	important_domain_knowledge	phllm_early_checkpoint	4	17.53333333
FC83529	fitness_primary_c	primary	health_metrics	no_incorrect_important_interpretations	phllm_early_checkpoint	5	17.53333333
