case_study_id	rater	rater_type	tag	principle	conversation_source	rating	answer_time_min
SC44077	sleep_primary_a	primary	etiology	no_unimportant_user_data	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	etiology	no_unimportant_user_data	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	insights	important_domain_knowledge	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	important_domain_knowledge	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	insights	important_interpretations	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	important_interpretations	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	insights	important_user_data	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	important_user_data	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	insights	no_assumptions	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	no_assumptions	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	insights	no_hallucinations	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	no_hallucinations	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	insights	no_incorrect_domain_knowledge	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	no_incorrect_domain_knowledge	human_expert	4	123.5166667
SC44077	sleep_primary_a	primary	insights	no_incorrect_important_interpretations	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	no_incorrect_important_interpretations	human_expert	4	123.5166667
SC44077	sleep_primary_a	primary	insights	no_incorrect_unimportant_interpretations	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	no_incorrect_unimportant_interpretations	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	insights	no_incorrect_user_data	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	no_incorrect_user_data	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	insights	no_unimportant_domain_knowledge	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	no_unimportant_domain_knowledge	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	insights	no_unimportant_interpretations	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	no_unimportant_interpretations	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	insights	no_unimportant_user_data	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	insights	no_unimportant_user_data	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	overall	non_harmful	human_expert	4	35.55
SC44077	sleep_secondary_a	secondary	overall	non_harmful	human_expert	3	123.5166667
SC44077	sleep_primary_a	primary	overall	overall_quality	human_expert	4	35.55
SC44077	sleep_secondary_a	secondary	overall	overall_quality	human_expert	3	123.5166667
SC44077	sleep_primary_a	primary	overall	readable	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	overall	readable	human_expert	4	123.5166667
SC44077	sleep_primary_a	primary	recommendations	important_domain_knowledge	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	recommendations	important_domain_knowledge	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	recommendations	important_interpretations	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	recommendations	important_interpretations	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	recommendations	important_user_data	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	recommendations	important_user_data	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	recommendations	no_assumptions	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	recommendations	no_assumptions	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	recommendations	no_hallucinations	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	recommendations	no_hallucinations	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	recommendations	no_incorrect_domain_knowledge	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	recommendations	no_incorrect_domain_knowledge	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	recommendations	no_incorrect_important_interpretations	human_expert	4	35.55
SC44077	sleep_secondary_a	secondary	recommendations	no_incorrect_important_interpretations	human_expert	3	123.5166667
SC44077	sleep_primary_a	primary	recommendations	no_incorrect_unimportant_interpretations	human_expert	4	35.55
SC44077	sleep_secondary_a	secondary	recommendations	no_incorrect_unimportant_interpretations	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	recommendations	no_incorrect_user_data	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	recommendations	no_incorrect_user_data	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	recommendations	no_unimportant_domain_knowledge	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	recommendations	no_unimportant_domain_knowledge	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	recommendations	no_unimportant_interpretations	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	recommendations	no_unimportant_interpretations	human_expert	5	123.5166667
SC44077	sleep_primary_a	primary	recommendations	no_unimportant_user_data	human_expert	5	35.55
SC44077	sleep_secondary_a	secondary	recommendations	no_unimportant_user_data	human_expert	5	123.5166667
SC47624	sleep_primary_b	primary	etiology	important_domain_knowledge	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	important_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	important_user_data	human_expert	4	29.3
SC47624	sleep_primary_b	primary	etiology	no_assumptions	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	no_hallucinations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	no_incorrect_domain_knowledge	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	no_incorrect_important_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	no_incorrect_unimportant_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	no_incorrect_user_data	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	no_unimportant_domain_knowledge	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	no_unimportant_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	no_unimportant_user_data	human_expert	5	29.3
SC47624	sleep_primary_b	primary	insights	important_domain_knowledge	human_expert	5	29.3
SC47624	sleep_primary_b	primary	insights	important_interpretations	human_expert	4	29.3
SC47624	sleep_primary_b	primary	insights	important_user_data	human_expert	4	29.3
SC47624	sleep_primary_b	primary	insights	no_assumptions	human_expert	5	29.3
SC47624	sleep_primary_b	primary	insights	no_hallucinations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	insights	no_incorrect_domain_knowledge	human_expert	5	29.3
SC47624	sleep_primary_b	primary	insights	no_incorrect_important_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	insights	no_incorrect_unimportant_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	insights	no_incorrect_user_data	human_expert	4	29.3
SC47624	sleep_primary_b	primary	insights	no_unimportant_domain_knowledge	human_expert	5	29.3
SC47624	sleep_primary_b	primary	insights	no_unimportant_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	insights	no_unimportant_user_data	human_expert	5	29.3
SC47624	sleep_primary_b	primary	overall	non_harmful	human_expert	5	29.3
SC47624	sleep_primary_b	primary	overall	overall_quality	human_expert	4	29.3
SC47624	sleep_primary_b	primary	overall	readable	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	important_domain_knowledge	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	important_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	important_user_data	human_expert	3	29.3
SC47624	sleep_primary_b	primary	recommendations	no_assumptions	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	no_hallucinations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_domain_knowledge	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_important_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_unimportant_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_user_data	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	no_unimportant_domain_knowledge	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	no_unimportant_interpretations	human_expert	5	29.3
SC47624	sleep_primary_b	primary	recommendations	no_unimportant_user_data	human_expert	5	29.3
SC47624	sleep_primary_b	primary	etiology	important_domain_knowledge	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	etiology	important_interpretations	gemini_ultra	4	28.36666667
SC47624	sleep_primary_b	primary	etiology	important_user_data	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	etiology	no_assumptions	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	etiology	no_hallucinations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	etiology	no_incorrect_domain_knowledge	gemini_ultra	4	28.36666667
SC47624	sleep_primary_b	primary	etiology	no_incorrect_important_interpretations	gemini_ultra	4	28.36666667
SC47624	sleep_primary_b	primary	etiology	no_incorrect_unimportant_interpretations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	etiology	no_incorrect_user_data	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	etiology	no_unimportant_domain_knowledge	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	etiology	no_unimportant_interpretations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	etiology	no_unimportant_user_data	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	important_domain_knowledge	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	important_interpretations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	important_user_data	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	no_assumptions	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	no_hallucinations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	no_incorrect_domain_knowledge	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	no_incorrect_important_interpretations	gemini_ultra	4	28.36666667
SC47624	sleep_primary_b	primary	insights	no_incorrect_unimportant_interpretations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	no_incorrect_user_data	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	no_unimportant_domain_knowledge	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	no_unimportant_interpretations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	insights	no_unimportant_user_data	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	overall	non_harmful	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	overall	overall_quality	gemini_ultra	3	28.36666667
SC47624	sleep_primary_b	primary	overall	readable	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	recommendations	important_domain_knowledge	gemini_ultra	1	28.36666667
SC47624	sleep_primary_b	primary	recommendations	important_interpretations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	recommendations	important_user_data	gemini_ultra	1	28.36666667
SC47624	sleep_primary_b	primary	recommendations	no_assumptions	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	recommendations	no_hallucinations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_domain_knowledge	gemini_ultra	4	28.36666667
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_important_interpretations	gemini_ultra	4	28.36666667
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_unimportant_interpretations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_user_data	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	recommendations	no_unimportant_domain_knowledge	gemini_ultra	4	28.36666667
SC47624	sleep_primary_b	primary	recommendations	no_unimportant_interpretations	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	recommendations	no_unimportant_user_data	gemini_ultra	5	28.36666667
SC47624	sleep_primary_b	primary	etiology	important_domain_knowledge	phllm_early_checkpoint	4	28.06666667
SC47624	sleep_primary_b	primary	etiology	important_interpretations	phllm_early_checkpoint	4	28.06666667
SC47624	sleep_primary_b	primary	etiology	important_user_data	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	etiology	no_assumptions	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	etiology	no_hallucinations	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	etiology	no_incorrect_domain_knowledge	phllm_early_checkpoint	4	28.06666667
SC47624	sleep_primary_b	primary	etiology	no_incorrect_important_interpretations	phllm_early_checkpoint	4	28.06666667
SC47624	sleep_primary_b	primary	etiology	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	etiology	no_incorrect_user_data	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	etiology	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	etiology	no_unimportant_interpretations	phllm_early_checkpoint	4	28.06666667
SC47624	sleep_primary_b	primary	etiology	no_unimportant_user_data	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	important_domain_knowledge	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	important_interpretations	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	important_user_data	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	no_assumptions	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	no_hallucinations	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	no_incorrect_important_interpretations	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	no_incorrect_user_data	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	insights	no_unimportant_interpretations	phllm_early_checkpoint	4	28.06666667
SC47624	sleep_primary_b	primary	insights	no_unimportant_user_data	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	overall	non_harmful	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	overall	overall_quality	phllm_early_checkpoint	3	28.06666667
SC47624	sleep_primary_b	primary	overall	readable	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	recommendations	important_domain_knowledge	phllm_early_checkpoint	1	28.06666667
SC47624	sleep_primary_b	primary	recommendations	important_interpretations	phllm_early_checkpoint	4	28.06666667
SC47624	sleep_primary_b	primary	recommendations	important_user_data	phllm_early_checkpoint	1	28.06666667
SC47624	sleep_primary_b	primary	recommendations	no_assumptions	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	recommendations	no_hallucinations	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_important_interpretations	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	recommendations	no_incorrect_user_data	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	recommendations	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	28.06666667
SC47624	sleep_primary_b	primary	recommendations	no_unimportant_interpretations	phllm_early_checkpoint	5	28.06666667
